"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"佛得角","CPV","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","1427.61288848916","","","","","1212.01347758987","","","","","1103.58628757251","","","","","1097.55428320559","","","","","1019.56199616645","","","","","934.180739061522","","","","","843.258011653826","","","","","742.118699412242","","","","","677.269700082401","","","","","631.48987405987","","","","","593.776039553401","","","","","558.140573284787","","","",
"哥斯达黎加","CRI","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","78836.512607563","","","","","66598.2217685423","","","","","58122.4892884881","","","","","51232.8064061864","","","","","44781.5965867705","","","","","39170.0660275591","","","","","34382.8207605297","","","","","30384.904134283","","","","","27554.7791447874","","","","","25654.8456100473","","","","","24104.080138174","","","","","22828.4903600134","","","",
"加勒比小国","CSS","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","85348.6854511748","","","","","78848.0815930888","","","","","74128.3964409688","","","","","70065.1991622557","","","","","66141.4172052129","","","","","63034.3250514859","","","","","60786.7053702536","","","","","58253.9827619157","","","","","56257.0647600608","","","","","54376.4928526","","","","","52537.1007148674","","","","","50796.7512039717","","","",
"古巴","CUB","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","5114.35178073223","","","","","4611.45414077008","","","","","4223.66032020708","","","","","3951.83898391709","","","","","3834.88891799595","","","","","3705.77578987124","","","","","3550.54298532113","","","","","3468.69304341417","","","","","3403.67353877759","","","","","3388.10804296142","","","","","3386.30369849745","","","","","3361.77288543207","","","",
"库拉索","CUW","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"开曼群岛","CYM","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"塞浦路斯","CYP","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","1350.19110397164","","","","","1319.12511563485","","","","","1242.03426103739","","","","","1172.01410624158","","","","","1127.63041479451","","","","","1078.26548555124","","","","","974.257128939184","","","","","875.234237368014","","","","","798.388483553197","","","","","733.283946346178","","","","","687.196818454935","","","","","661.193454184804","","","",
"捷克共和国","CZE","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1276.18719133132","","","","","1289.60560232133","","","","","1276.84431665428","","","","","1251.09589816555","","","","","1241.21732554384","","","",
"德国","DEU","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","1445.44230696699","","","","","1390.48917877137","","","","","1359.79292107564","","","","","1368.98995179287","","","","","1365.95687717543","","","","","1374.6160067996","","","","","1327.13840011953","","","","","1304.32496727516","","","","","1297.15059051568","","","","","1300.65295695792","","","","","1330.41846522354","","","","","1294.50618109764","","","",
"吉布提","DJI","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","3184.61195503328","","","","","2283.01814999429","","","","","1673.76155592874","","","","","1081.1901741437","","","","","778.678737917502","","","","","611.824112804051","","","","","487.765222339647","","","","","453.955312639024","","","","","401.634921888702","","","","","372.459824000318","","","","","345.567975524572","","","","","317.762948840165","","","",
"多米尼克","DMA","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","3226.95149891897","","","","","2954.77713593452","","","","","2788.19478328756","","","","","2723.20030499843","","","","","2666.24006825575","","","","","2783.88686283789","","","","","2835.02962605959","","","","","2833.18223028105","","","","","2863.68843069874","","","","","2824.97845953925","","","","","2818.72762634947","","","","","2798.76854184159","","","",
"丹麦","DNK","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","1290.95362098505","","","","","1240.8605450604","","","","","1202.02035581405","","","","","1179.14817942469","","","","","1172.37646571483","","","","","1170.26953647964","","","","","1160.23413524849","","","","","1135.29048583053","","","","","1116.08575333277","","","","","1098.61175756275","","","","","1073.04350189893","","","","","1040.76683700551","","","",
"多米尼加共和国","DOM","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","6674.20615287965","","","","","5699.59496495355","","","","","4941.68392400826","","","","","4345.81921096197","","","","","3872.92265081284","","","","","3491.86395698024","","","","","3172.1010607101","","","","","2906.83039584722","","","","","2693.41776835094","","","","","2516.36817186174","","","","","2366.34767628686","","","","","2235.3040883902","","","",
"阿尔及利亚","DZA","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","968.172678631732","","","","","847.456350348248","","","","","735.967937180655","","","","","639.8262311579","","","","","550.044221110736","","","","","473.200310907326","","","","","416.229933554903","","","","","378.240512551197","","","","","353.161549277337","","","","","329.265311627227","","","","","300.931692544964","","","","","271.810208147667","","","",
"东亚与太平洋地区（不包括高收入）","EAP","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","9693.38217452445","","","","","8527.56011769369","","","","","7465.47779892589","","","","","6766.83650845281","","","","","6251.70726483594","","","","","5754.66564134425","","","","","5316.74059262981","","","","","4992.76594320733","","","","","4750.18148848855","","","","","4566.45977126109","","","","","4397.60920793663","","","","","4228.11743176594","","","",
"早人口紅利","EAR","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","12007.8305584198","","","","","10652.3706488383","","","","","9435.81312879278","","","","","8359.26394474333","","","","","7384.64193010624","","","","","6531.08282845377","","","","","5797.65196517292","","","","","5167.13038656032","","","","","4721.58361471757","","","","","4351.80607075275","","","","","4035.78609945109","","","","","3773.75398990277","","","",
"东亚与太平洋地区","EAS","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","9693.10323161776","","","","","8589.27406590891","","","","","7566.87698584132","","","","","6883.95511795984","","","","","6380.46303489616","","","","","5901.34703703096","","","","","5478.49782539342","","","","","5162.51553164024","","","","","4928.73234415963","","","","","4748.52431344839","","","","","4577.16724715849","","","","","4411.37307779241","","","",
"欧洲与中亚地区（不包括高收入）","ECA","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13305.0224274193","","","","","13198.2955287276","","","","","13192.1988576651","","","","","12887.2139912338","","","","","12588.8645792125","","","","","12212.6458101696","","","",
"欧洲与中亚地区","ECS","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8553.89182757042","","","","","8334.02901435255","","","","","8979.19509523949","","","","","8775.09679022639","","","","","7937.38184699791","","","","","7755.80092820362","","","",
"厄瓜多尔","ECU","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","91990.4665937785","","","","","79568.1592830808","","","","","68809.1552260818","","","","","59915.654901538","","","","","52607.8210611083","","","","","46459.0613127289","","","","","41283.5565373361","","","","","37016.4072882495","","","","","33659.3128219994","","","","","30944.5199171772","","","","","28589.7098112142","","","","","26356.3072478177","","","",
"阿拉伯埃及共和国","EGY","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","35.5716712616966","","","","","31.1949156280475","","","","","27.698782389225","","","","","24.7956903304916","","","","","21.959057556776","","","","","19.2338407271807","","","","","17.0454123193195","","","","","15.4101561774639","","","","","13.988940120118","","","","","12.7824728368617","","","","","11.5710955883578","","","","","10.368862968114","","","",
"欧洲货币联盟","EMU","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","3614.71615733067","","","","","3464.4485588735","","","","","3360.18035027702","","","","","3278.14857630182","","","","","3218.7062118187","","","","","3188.35003717683","","","","","3225.79825280978","","","","","3165.09271789923","","","","","3112.71714551142","","","","","3032.99315683419","","","","","3001.28779162161","","","","","2956.79811233924","","","",
"厄立特里亚","ERI","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1275.51485245937","","","","","1128.55034886313","","","","","934.411020710553","","","","","861.510893189879","","","","","820.418096782379","","","",
"西班牙","ESP","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","3584.39506531948","","","","","3402.38595987075","","","","","3213.4577762196","","","","","3045.60425363551","","","","","2927.3933783836","","","","","2874.51290642078","","","","","2839.8001567253","","","","","2776.01717875321","","","","","2683.94444640484","","","","","2458.71900341928","","","","","2377.43718044502","","","","","2386.61251173883","","","",
"爱沙尼亚","EST","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8290.44068486476","","","","","9081.58781309506","","","","","9214.48508355385","","","","","9480.26374675538","","","","","9609.16189358704","","","","","9647.90827883138","","","",
"埃塞俄比亚","ETH","人均可再生内陆淡水资源（立方米）","ER.H2O.INTR.PC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009.96934912069","","","","","1739.32655841878","","","","","1512.25278649","","","","","1315.69039958617","","","","","1146.61733881281","","","",
